time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,Total Load % Difference from Forecasted Value,Price % Difference from Forecasted Value,SEASON
3/22/2018 21:00,291,0,7232,2274,346,0,1589,5907,6076,57,107,621,330,12191,477,9635,37027,36570,58.42,70.23,-1.23%,20.22%,SPRING
3/22/2018 22:00,289,0,5418,2239,341,231,1614,5412,6078,56,103,615,338,12320,516,10054,34443,34164,52.52,60.1,-0.81%,14.43%,SPRING
3/22/2018 23:00,289,0,4579,2250,345,732,1569,4817,6077,56,103,615,336,12305,346,10358,31229,30962,46.77,54.65,-0.85%,16.85%,SPRING
3/23/2018 0:00,303,0,4228,1797,336,690,1569,4089,6075,55,95,613,334,12115,317,10760,28494,28417,41.94,48.9,-0.27%,16.60%,SPRING
3/23/2018 1:00,305,0,4224,1577,328,692,1589,3764,6075,55,96,606,332,12015,313,10793,26473,26379,41.48,48.41,-0.36%,16.71%,SPRING
3/23/2018 2:00,300,0,4073,1506,328,921,1540,3051,6075,55,97,515,324,11695,263,10549,25310,25220,40.95,47.36,-0.36%,15.65%,SPRING
3/23/2018 3:00,301,0,4100,1466,321,1093,1574,2900,6076,55,96,388,327,11411,208,10265,24888,24757,40.49,46.5,-0.53%,14.84%,SPRING
3/23/2018 4:00,290,0,4188,1515,315,717,1593,3394,6077,55,96,165,340,10743,99,9973,24849,24686,40.55,46.58,-0.66%,14.87%,SPRING
3/23/2018 5:00,285,0,4196,1618,322,203,1577,3871,6077,55,97,33,331,10091,27,9694,25527,25387,42.78,48.85,-0.55%,14.19%,SPRING
3/23/2018 6:00,286,0,4408,1707,321,150,1559,5166,6077,55,100,23,339,9725,47,9430,28270,28008,45.45,51.64,-0.93%,13.62%,SPRING
3/23/2018 7:00,284,0,5024,2032,326,9,1601,6405,6077,66,104,100,338,9337,219,9185,31989,31580,51.31,56.92,-1.28%,10.93%,SPRING
3/23/2018 8:00,287,0,6237,2399,323,0,1673,7028,6076,66,103,619,337,9158,813,8960,35124,34593,56.05,64.39,-1.51%,14.88%,SPRING
3/23/2018 9:00,288,0,6308,2606,324,0,1701,7791,6076,65,102,1264,340,9375,1676,8830,36443,36151,57.05,65,-0.80%,13.94%,SPRING
3/23/2018 10:00,294,0,6157,2646,330,0,1701,7514,6073,64,103,2030,336,9966,2449,9222,36667,36745,56.91,65.17,0.21%,14.51%,SPRING
3/23/2018 11:00,290,0,5762,2627,331,0,1687,6967,6073,64,105,2416,336,10876,2897,9797,36407,36700,53.89,62.46,0.80%,15.90%,SPRING
3/23/2018 12:00,286,0,4757,2486,331,0,1636,6552,6074,63,106,2302,337,11813,2996,10542,35905,36483,51.87,58.72,1.61%,13.21%,SPRING
3/23/2018 13:00,284,0,4095,2455,331,0,1663,6245,6075,62,109,1985,337,12506,2790,11341,35467,35967,50.35,56.95,1.41%,13.11%,SPRING
3/23/2018 14:00,282,0,4078,2376,336,0,1653,5372,6074,63,108,1553,339,13344,2482,12123,34256,34940,49.23,56.36,2.00%,14.48%,SPRING
3/23/2018 15:00,283,0,4003,2194,339,0,1646,4407,6074,64,111,1221,336,13919,1993,12890,33375,34167,44.51,51.2,2.37%,15.03%,SPRING
3/23/2018 16:00,284,0,3979,1976,338,44,1639,4137,6073,65,103,912,331,14110,1414,13174,32879,33791,42.81,49.77,2.77%,16.26%,SPRING
3/23/2018 17:00,263,0,4112,1837,342,388,1665,4499,6071,64,103,456,323,14264,896,13226,32341,33697,41.79,50.11,4.19%,19.91%,SPRING
3/23/2018 18:00,279,0,3993,1660,342,427,1667,4956,6069,66,103,138,328,14192,490,13111,32032,33596,41.69,49.95,4.88%,19.81%,SPRING
3/23/2018 19:00,289,0,4309,1852,339,428,1683,6203,6071,66,102,35,325,14514,192,13162,33834,35234,44.67,53.32,4.14%,19.36%,SPRING
3/23/2018 20:00,284,0,4834,2025,340,427,1698,6909,6074,66,102,23,327,14690,66,13261,35754,36536,50.41,59.65,2.19%,18.33%,SPRING
3/23/2018 21:00,283,0,4556,2000,339,427,1730,6759,6075,55,99,13,332,14263,128,13385,35120,35705,49.51,58.62,1.67%,18.40%,SPRING
3/23/2018 22:00,273,0,4224,1633,339,461,1706,5666,6075,55,101,13,330,13818,125,13458,32996,33491,45.04,51.89,1.50%,15.21%,SPRING
3/23/2018 23:00,275,0,4169,1212,334,1366,1725,4232,6075,55,102,13,320,13709,124,13567,30351,30700,35.89,43.22,1.15%,20.42%,SPRING
3/24/2018 0:00,277,0,3847,1227,253,2372,1671,4586,5960,56,92,14,312,13346,75,13497,28591,28503,30,37.4,-0.31%,24.67%,SPRING
3/24/2018 1:00,256,0,3732,1362,203,2831,1676,3775,5718,54,83,5,303,13271,98,13740,26512,26630,22.23,31.64,0.45%,42.33%,SPRING
3/24/2018 2:00,247,0,3694,1430,211,2709,1531,3556,5483,54,84,6,304,13325,111,13958,25009,25077,19.1,27.89,0.27%,46.02%,SPRING
3/24/2018 3:00,256,0,3613,1572,208,3182,1544,3379,5411,54,87,16,288,14093,122,14221,24288,24509,11,20.6,0.91%,87.27%,SPRING
3/24/2018 4:00,258,0,3814,1592,198,3221,1556,3217,5416,54,88,20,295,14055,46,14490,23920,24148,10.49,20.5,0.95%,95.42%,SPRING
3/24/2018 5:00,260,0,3491,1606,194,3179,1551,3099,5415,54,86,20,299,14313,48,14655,23915,24066,10.49,19.77,0.63%,88.47%,SPRING
3/24/2018 6:00,267,0,3549,1564,190,2983,1545,2947,5418,54,84,20,298,14395,50,14744,24563,24519,11,20.29,-0.18%,84.45%,SPRING
3/24/2018 7:00,271,0,3692,1545,191,3192,1533,3001,5419,54,84,88,296,14746,151,14866,25398,25312,13,21.57,-0.34%,65.92%,SPRING
3/24/2018 8:00,273,0,3656,1424,183,3165,1547,3275,5415,54,84,954,300,14971,978,14914,27233,27582,13.2,24.51,1.28%,85.68%,SPRING
3/24/2018 9:00,269,0,3606,1394,185,2663,1553,3455,5419,53,84,2161,305,15559,2126,15064,30191,30492,19.98,29.72,1.00%,48.75%,SPRING
3/24/2018 10:00,263,0,3629,1305,185,2640,1557,3663,5418,53,88,3381,305,15757,3152,15287,32088,32442,21,29.06,1.10%,38.38%,SPRING
3/24/2018 11:00,271,0,3804,1238,171,2137,1556,3851,5417,52,89,3693,309,15482,3659,15259,32613,32948,20.31,28.25,1.03%,39.09%,SPRING
3/24/2018 12:00,284,0,3677,1335,167,2050,1550,3737,5418,51,84,3661,307,15361,3731,15270,32127,32293,19.98,28.77,0.52%,43.99%,SPRING
3/24/2018 13:00,279,0,3617,1366,173,1853,1546,3644,5419,52,89,3393,303,15400,3555,15301,32107,32633,20.39,28.77,1.64%,41.10%,SPRING
3/24/2018 14:00,257,0,3518,1366,171,1801,1555,3432,5420,52,87,3055,303,15443,3291,15441,31327,31807,20.01,29.37,1.53%,46.78%,SPRING
3/24/2018 15:00,259,0,3447,1241,170,2207,1565,3776,5420,50,84,2704,302,15247,2984,15490,30139,30255,15.89,24.98,0.38%,57.21%,SPRING
3/24/2018 16:00,262,0,3450,1168,171,1907,1572,3541,5418,50,86,2352,305,15160,2541,15129,29222,29452,15.33,24.07,0.79%,57.01%,SPRING
3/24/2018 17:00,259,0,3370,1169,169,1822,1571,3294,5418,52,90,1732,300,15130,1893,14574,28974,29094,19.98,28.31,0.41%,41.69%,SPRING
3/24/2018 18:00,269,0,3546,1193,179,1807,1581,3946,5417,54,89,890,297,14491,968,13829,29145,29385,23.57,32.57,0.82%,38.18%,SPRING
3/24/2018 19:00,299,0,3747,1339,206,338,1704,5406,5416,55,90,389,301,13676,353,13167,31064,31101,33.3,42.7,0.12%,28.23%,SPRING
3/24/2018 20:00,308,0,3907,1540,217,0,1716,7332,5416,53,88,248,323,13234,184,12491,32738,32889,49,56.64,0.46%,15.59%,SPRING
3/24/2018 21:00,310,0,3967,1607,220,0,1732,7127,5417,52,94,196,320,12750,140,11830,32417,32811,49.8,56.63,1.22%,13.71%,SPRING
3/24/2018 22:00,312,0,3957,1542,225,0,1716,6296,5417,52,95,138,328,12280,115,11426,31116,31247,45.45,51.86,0.42%,14.10%,SPRING
3/24/2018 23:00,315,0,4016,1349,225,0,1692,5473,5418,54,94,98,330,11789,93,11003,28924,29095,35.4,42.98,0.59%,21.41%,SPRING
3/25/2018 0:00,314,0,4075,1428,222,4,1577,4588,5419,53,95,64,334,11142,17,11467,26360,26756,46.74,53.54,1.50%,14.55%,SPRING
3/25/2018 1:00,313,0,4095,1444,221,53,1567,4048,5422,52,94,24,331,10674,33,11085,23962,24663,45,52.09,2.93%,15.76%,SPRING
3/25/2018 3:00,316,0,4255,1442,221,630,1564,3352,5424,52,93,18,332,10189,28,10625,22628,23335,37.85,44.7,3.12%,18.10%,SPRING
3/25/2018 4:00,316,0,4198,1452,217,1060,1567,3646,5454,53,92,15,334,9548,26,10067,22053,22487,37.28,44.03,1.97%,18.11%,SPRING
3/25/2018 5:00,309,0,4145,1375,222,1154,1565,3632,5513,53,92,16,333,9102,17,9639,21972,22239,37.24,43.62,1.22%,17.13%,SPRING
3/25/2018 6:00,319,0,4281,1406,225,771,1565,4617,5575,51,94,17,330,8339,30,9127,22391,22551,38,44.16,0.71%,16.21%,SPRING
3/25/2018 7:00,320,0,4450,1393,223,415,1559,5081,5636,54,94,25,336,7729,36,8741,23053,23166,39.6,45.99,0.49%,16.14%,SPRING
3/25/2018 8:00,321,0,4478,1382,224,7,1559,5167,5696,54,101,66,339,7572,158,8618,23377,23387,42.23,50.33,0.04%,19.18%,SPRING
3/25/2018 9:00,336,0,4337,1460,227,0,1591,5364,5756,54,101,536,335,7555,659,8544,25363,25115,45.45,52.36,-0.98%,15.20%,SPRING
3/25/2018 10:00,340,0,4384,1513,226,0,1597,5444,5815,54,99,1303,333,7464,1349,8574,27587,27329,46.36,53.7,-0.94%,15.83%,SPRING
3/25/2018 11:00,344,0,4389,1502,227,0,1594,4756,5876,54,100,1887,327,7444,2030,8484,28796,28759,46.17,53.32,-0.13%,15.49%,SPRING
3/25/2018 12:00,341,0,4466,1506,226,0,1596,4067,5935,54,90,2328,332,7543,2441,8309,29023,29068,45.7,52.61,0.16%,15.12%,SPRING
3/25/2018 13:00,345,0,4338,1551,226,173,1593,4254,5996,52,90,2398,326,7367,2616,8197,29227,29174,42.1,49.87,-0.18%,18.46%,SPRING
3/25/2018 14:00,344,0,4414,1541,227,474,1583,4038,6052,53,93,2380,319,7716,2602,8469,29115,29024,37.95,46.17,-0.31%,21.66%,SPRING
3/25/2018 15:00,346,0,4372,1447,227,1183,1542,3415,6076,53,91,2395,321,8152,2496,8880,27984,27845,34.9,42.97,-0.50%,23.12%,SPRING
3/25/2018 16:00,341,0,4330,1423,227,1311,1546,3330,6077,52,88,2232,320,8801,2283,9153,26954,26729,36,44.14,-0.83%,22.61%,SPRING
3/25/2018 17:00,327,0,4352,1286,227,1186,1535,3313,6074,52,91,2318,321,9162,1952,8916,26443,26162,36.86,45.52,-1.06%,23.49%,SPRING
3/25/2018 18:00,330,0,4380,1192,221,1071,1682,3273,6073,53,101,2082,320,8931,1447,8578,26104,26169,41.38,50.15,0.25%,21.19%,SPRING
3/25/2018 19:00,321,0,4526,1211,219,441,1705,4805,6073,53,102,1504,321,8030,723,8143,27265,27041,45.16,53.57,-0.82%,18.62%,SPRING
3/25/2018 20:00,326,0,5136,1523,222,0,1721,7140,6073,53,100,667,325,6790,233,7874,29700,29570,53.12,60.83,-0.44%,14.51%,SPRING
3/25/2018 21:00,336,0,5012,1701,235,0,1726,8533,6078,53,98,372,327,6354,72,7688,32194,32004,54.02,61.09,-0.59%,13.09%,SPRING
3/25/2018 22:00,333,0,4883,1668,234,0,1700,7419,6077,54,95,288,331,6847,43,7556,31260,31155,53.24,60.02,-0.34%,12.73%,SPRING
3/25/2018 23:00,332,0,4615,1503,236,17,1680,5061,6079,53,96,216,313,7492,48,7586,28662,29462,49.39,55.28,2.79%,11.93%,SPRING
3/26/2018 0:00,334,0,4666,1396,239,390,1607,3938,6080,54,80,164,320,7519,100,7581,26362,27057,44.12,52.44,2.64%,18.86%,SPRING
3/26/2018 1:00,332,0,4701,1405,242,614,1583,3445,6080,53,78,113,323,7425,104,7636,24695,25008,39.53,47.28,1.27%,19.61%,SPRING
3/26/2018 2:00,333,0,4555,1400,246,1307,1557,3321,6082,53,82,93,322,7413,32,7608,23646,23699,38.92,47.15,0.22%,21.15%,SPRING
3/26/2018 3:00,333,0,4366,1412,249,2004,1554,2993,6081,53,83,93,321,7642,29,7521,23072,23061,38.01,45.94,-0.05%,20.86%,SPRING
3/26/2018 4:00,325,0,4252,1397,242,2119,1543,2968,6082,52,82,93,319,7718,27,7481,23046,23000,37.25,45.88,-0.20%,23.17%,SPRING
3/26/2018 5:00,311,0,4180,1377,254,704,1550,3247,6078,53,82,93,322,8095,34,7469,23539,23725,40.86,49.01,0.79%,19.95%,SPRING
3/26/2018 6:00,308,0,4461,1490,259,167,1571,3821,6078,54,84,91,324,8399,35,7470,26114,26461,52.28,58.75,1.33%,12.38%,SPRING
3/26/2018 7:00,308,0,5318,1507,274,3,1674,6202,6077,57,92,97,320,8110,55,7507,30212,30486,61.15,66.4,0.91%,8.59%,SPRING
3/26/2018 8:00,316,0,5790,1725,304,0,1742,8031,6077,55,92,241,325,7996,327,7615,32915,33040,60.13,66.4,0.38%,10.43%,SPRING
3/26/2018 9:00,321,0,6315,1799,315,0,1749,8569,6078,54,92,1304,321,7812,1350,7715,34449,35163,60.13,66.5,2.07%,10.59%,SPRING
3/26/2018 10:00,324,0,6035,1853,315,0,1748,8027,6077,55,93,3155,307,7774,3008,7841,35320,35976,55.66,62.89,1.86%,12.99%,SPRING
3/26/2018 11:00,317,0,5296,1894,311,0,1742,7187,6077,55,93,4798,304,7930,4381,8036,35546,36057,54.28,62.4,1.44%,14.96%,SPRING
3/26/2018 12:00,318,0,5033,2017,313,0,1754,6662,6078,54,95,5272,300,7747,5070,8237,35517,35700,53.99,61.6,0.52%,14.10%,SPRING
3/26/2018 13:00,314,0,4907,1907,315,0,1748,5749,6080,54,95,5378,302,7966,5104,8444,35450,34848,52.52,61.15,-1.70%,16.43%,SPRING
3/26/2018 14:00,317,0,4552,1707,319,33,1668,5358,6080,54,96,5300,311,8175,4856,8774,34183,33774,48.84,57.43,-1.20%,17.59%,SPRING
3/26/2018 15:00,317,0,4323,1550,315,4,1755,5196,6080,55,98,5121,313,8738,4491,9126,33235,32877,45.34,52.96,-1.08%,16.81%,SPRING
3/26/2018 16:00,304,0,4243,1506,314,73,1749,5270,6079,54,98,4740,324,9065,4059,9472,32704,32164,44.03,51.93,-1.65%,17.94%,SPRING
3/26/2018 17:00,306,0,4096,1480,320,6,1702,4885,6078,54,99,4279,329,9653,3874,9257,32325,31672,45.09,52.96,-2.02%,17.45%,SPRING
3/26/2018 18:00,322,0,4489,1347,321,256,1696,4584,6076,54,102,3625,327,9814,2974,8968,31672,31157,50.8,58.47,-1.63%,15.10%,SPRING
3/26/2018 19:00,314,0,5137,1336,321,328,1697,4785,6076,54,100,2449,331,9634,1841,8607,32483,31450,53.69,62.37,-3.18%,16.17%,SPRING
3/26/2018 20:00,317,0,6409,1579,322,5,1720,7271,6075,54,102,1042,331,8800,819,8100,34336,33302,61.64,72.38,-3.01%,17.42%,SPRING
3/26/2018 21:00,325,0,6962,1792,330,0,1714,7695,6077,54,102,689,327,8555,435,7620,35514,34953,62.42,71.95,-1.58%,15.27%,SPRING
3/26/2018 22:00,317,0,5018,1692,334,37,1698,6382,6079,54,100,669,327,8190,370,7127,32811,32642,54.91,62.07,-0.52%,13.04%,SPRING
3/26/2018 23:00,326,0,4317,1542,333,56,1684,4862,6080,54,98,657,328,7591,285,6886,29757,30211,49.18,56.48,1.53%,14.84%,SPRING
3/27/2018 0:00,315,0,3979,1448,323,103,1662,4134,6079,54,90,655,329,7241,312,6914,27894,28128,42.49,48.52,0.84%,14.19%,SPRING
3/27/2018 1:00,315,0,3981,1444,316,540,1647,3764,6080,54,94,654,331,6948,296,6803,26040,26090,38.83,45.59,0.19%,17.41%,SPRING
3/27/2018 2:00,309,0,3890,1390,317,1279,1637,3286,6081,55,96,626,336,6846,221,6860,24810,24729,38,44.72,-0.33%,17.68%,SPRING
3/27/2018 3:00,309,0,3727,1336,308,1618,1626,3153,6080,54,96,575,333,7556,180,6968,24205,24150,38.01,44.74,-0.23%,17.71%,SPRING
3/27/2018 4:00,305,0,3702,1289,298,1797,1627,3173,6080,53,93,457,332,7994,146,7183,23979,23870,37.83,44.85,-0.45%,18.56%,SPRING
3/27/2018 5:00,306,0,3737,1290,317,1180,1633,3312,6079,54,95,250,333,8411,88,7384,24535,24313,38.98,46.17,-0.90%,18.45%,SPRING
3/27/2018 6:00,309,0,3994,1411,317,120,1680,4888,6077,55,95,117,337,8224,68,7565,26820,26760,48.47,53.63,-0.22%,10.65%,SPRING
3/27/2018 7:00,308,0,4652,1658,325,0,1741,6927,6077,56,97,124,334,8025,72,7688,30597,30638,56.01,60.93,0.13%,8.78%,SPRING
3/27/2018 8:00,319,0,5539,1883,323,0,1768,7925,6078,57,98,289,329,7892,238,7501,32860,32815,58.11,65.27,-0.14%,12.32%,SPRING
3/27/2018 9:00,315,0,5909,2025,323,0,1775,8509,6078,56,95,1397,325,7443,1329,7185,34001,34633,58.11,64.93,1.86%,11.74%,SPRING
3/27/2018 10:00,308,0,5932,2107,322,0,1764,7238,6077,56,94,3501,319,7271,3122,6901,34932,35144,55.99,63.49,0.61%,13.40%,SPRING
3/27/2018 11:00,303,0,5552,2141,329,0,1775,6555,6076,58,96,4893,310,7484,4566,6961,34822,35080,52.73,61.01,0.74%,15.70%,SPRING
3/27/2018 12:00,306,0,4272,2074,334,0,1757,5339,6074,58,95,5385,296,7771,5139,7108,34322,34433,49.52,57.08,0.32%,15.27%,SPRING
3/27/2018 13:00,314,0,3966,1756,336,0,1750,5251,6074,55,94,5629,307,7999,5423,7267,33857,33866,47.34,55.24,0.03%,16.69%,SPRING
3/27/2018 14:00,294,0,3841,1492,337,0,1733,4983,6072,54,95,5742,303,8242,5446,7509,32667,32902,43.98,51.94,0.72%,18.10%,SPRING
3/27/2018 15:00,312,0,4004,1348,336,0,1732,5037,6070,53,98,5602,303,8297,5298,7764,31877,32021,42.31,49.53,0.45%,17.06%,SPRING
3/27/2018 16:00,309,0,3989,1383,326,0,1714,4918,6066,52,99,5319,301,8413,4983,7982,31309,31327,40.73,48.07,0.06%,18.02%,SPRING
3/27/2018 17:00,314,0,4027,1356,336,61,1705,4720,6065,52,100,4805,323,8576,4469,7780,30998,30849,41.22,48.5,-0.48%,17.66%,SPRING
3/27/2018 18:00,320,0,4117,1320,337,386,1698,4384,6064,52,100,4086,324,8376,3594,7475,30270,30177,42,49.52,-0.31%,17.90%,SPRING
3/27/2018 19:00,319,0,4493,1385,335,396,1724,5085,6066,52,101,2717,324,7526,2464,7083,30990,30108,48.41,56.45,-2.85%,16.61%,SPRING
3/27/2018 20:00,317,0,4759,1579,335,66,1738,6533,6067,54,102,1172,329,6857,1105,7054,33001,31846,52.68,60.33,-3.50%,14.52%,SPRING
3/27/2018 21:00,310,0,5039,1816,335,0,1732,7020,6067,54,101,767,332,7147,640,7147,34278,33855,54.99,62.18,-1.23%,13.08%,SPRING
3/27/2018 22:00,307,0,4642,1777,337,0,1726,5695,6070,53,101,728,335,7438,551,7322,31938,31639,50.92,58.51,-0.94%,14.91%,SPRING
3/27/2018 23:00,308,0,4266,1539,334,1,1715,5219,6070,53,98,722,320,7625,512,7439,29390,29519,45.01,52.03,0.44%,15.60%,SPRING
3/28/2018 0:00,306,0,4127,1361,323,288,1720,4356,6070,53,99,720,314,7643,576,7132,27590,27601,41.74,47.64,0.04%,14.14%,SPRING
3/28/2018 1:00,308,0,3961,1386,314,1787,1715,3986,6072,52,100,719,311,7758,558,7044,25612,25747,35.45,42.1,0.53%,18.76%,SPRING
3/28/2018 2:00,292,0,3976,1358,315,2888,1707,3578,6074,51,99,716,311,7895,518,7025,24458,24390,33.72,40.19,-0.28%,19.19%,SPRING
3/28/2018 3:00,280,0,3876,1231,316,3341,1698,3467,6076,51,98,683,311,8194,449,7008,23888,23720,32.62,38.95,-0.70%,19.41%,SPRING
3/28/2018 4:00,280,0,3895,1225,312,3334,1697,3449,6077,52,97,614,309,8188,398,7008,23650,23412,33.3,39.54,-1.01%,18.74%,SPRING
3/28/2018 5:00,284,0,3933,1258,317,2647,1696,3510,6077,52,99,389,313,8042,151,6985,24059,23907,35.05,41,-0.63%,16.98%,SPRING
3/28/2018 6:00,295,0,4091,1217,317,331,1716,4457,6075,52,101,251,318,7932,65,6889,26131,26157,41.94,47.3,0.10%,12.78%,SPRING
3/28/2018 7:00,301,0,4819,1342,322,1,1715,5674,6075,53,108,218,325,7878,102,6787,29471,29604,50.69,55.84,0.45%,10.16%,SPRING
3/28/2018 8:00,313,0,5229,1517,314,128,1743,6715,6076,54,109,426,340,7630,419,6470,31539,31589,56.76,64.23,0.16%,13.16%,SPRING
3/28/2018 9:00,314,0,5460,1546,323,147,1765,7512,6073,54,108,1642,336,6750,1474,5967,32804,33228,56.8,63.56,1.29%,11.90%,SPRING
3/28/2018 10:00,316,0,5539,1753,322,202,1721,6545,6073,60,107,3776,331,6044,3266,5549,33729,33416,53.02,59.81,-0.93%,12.81%,SPRING
3/28/2018 11:00,317,0,4694,1803,319,297,1718,6016,6073,61,107,5088,323,6223,4677,5411,33516,33276,50.92,57.51,-0.72%,12.94%,SPRING
3/28/2018 12:00,307,0,4190,1727,322,331,1703,5748,6071,61,109,5403,324,6906,5327,5418,33019,32829,49.62,56.4,-0.58%,13.66%,SPRING
3/28/2018 13:00,272,0,4056,1591,322,671,1713,4733,6070,60,109,5545,325,7781,5614,5593,32444,32411,48.99,56.52,-0.10%,15.37%,SPRING
3/28/2018 14:00,288,0,3812,1562,321,1025,1727,4444,6068,55,109,5563,319,7852,5711,5830,31451,31440,45.7,53.34,-0.03%,16.72%,SPRING
3/28/2018 15:00,302,0,3727,1349,321,1059,1714,4398,6067,54,102,5451,319,7620,5313,6056,30682,30481,44.07,50.83,-0.66%,15.34%,SPRING
3/28/2018 16:00,330,0,3711,1256,322,867,1717,4381,6065,52,103,5171,321,7654,4982,6284,30088,29914,42.35,49.37,-0.58%,16.58%,SPRING
3/28/2018 17:00,327,0,3732,1240,321,938,1774,4526,6064,52,103,4606,304,7738,4642,6229,29619,29532,40.72,47.91,-0.29%,17.66%,SPRING
3/28/2018 18:00,330,0,3890,1212,323,749,1790,4988,6063,52,102,3667,305,7605,3711,6096,29060,28863,40.16,47.53,-0.68%,18.35%,SPRING
3/28/2018 19:00,329,0,4205,1275,323,694,1772,5393,6063,52,104,2167,317,7345,2367,6029,29660,28924,45.99,54.62,-2.48%,18.76%,SPRING
3/28/2018 20:00,335,0,4275,1270,326,514,1801,6204,6064,52,104,1023,332,6964,1164,6015,31544,30319,48.19,56.07,-3.88%,16.35%,SPRING
3/28/2018 21:00,350,0,4398,1287,327,23,1869,6627,6065,52,102,735,336,6846,588,5992,32402,31869,49.69,56.73,-1.64%,14.17%,SPRING
3/28/2018 22:00,342,0,4395,1199,329,193,1848,5702,6064,52,101,713,336,7266,469,6056,30332,29841,45.39,53.07,-1.62%,16.92%,SPRING
3/28/2018 23:00,343,0,4617,1248,324,777,1787,5520,6068,52,102,710,332,7464,404,5978,28157,27995,38.46,45.97,-0.58%,19.53%,SPRING
3/29/2018 0:00,333,0,4471,1228,307,501,1674,5656,6069,51,90,706,320,7396,400,6643,26684,26196,34.23,41.58,-1.83%,21.47%,SPRING
3/29/2018 1:00,319,0,4304,1315,300,505,1639,5528,6071,52,92,639,323,6882,360,6540,24858,24288,31,38.83,-2.29%,25.26%,SPRING
3/29/2018 2:00,314,0,4262,1325,294,1165,1609,5160,6074,53,92,464,322,6750,287,6512,23504,22967,26.23,34.85,-2.28%,32.86%,SPRING
3/29/2018 3:00,317,0,4443,1465,275,1905,1600,4515,6075,53,92,363,315,6654,239,6490,22670,22360,25.22,34.84,-1.37%,38.14%,SPRING
3/29/2018 4:00,318,0,4151,1423,270,1853,1596,4167,6075,53,92,234,312,7084,194,6506,22219,21853,25.49,34.84,-1.65%,36.68%,SPRING
3/29/2018 5:00,319,0,4066,1300,280,1759,1601,4069,6074,53,92,206,311,7356,146,6488,22083,21860,25.98,35,-1.01%,34.72%,SPRING
3/29/2018 6:00,323,0,4246,1242,283,1358,1618,4309,6074,53,91,142,312,7580,75,6480,22836,22850,26.74,36.69,0.06%,37.21%,SPRING
3/29/2018 7:00,329,0,4282,1164,279,979,1623,4161,6073,54,90,128,311,7690,89,6453,23929,24328,33.73,42.43,1.67%,25.79%,SPRING
3/29/2018 8:00,332,0,4293,1176,288,759,1747,4495,6073,54,97,279,315,7384,264,6339,24500,25075,39.84,49.47,2.35%,24.17%,SPRING
3/29/2018 9:00,336,0,3682,1248,288,177,1800,5588,6068,54,101,1107,314,7042,1002,6263,26088,27092,43.01,50.19,3.85%,16.69%,SPRING
3/29/2018 10:00,331,0,3622,1273,287,146,1833,6086,6066,53,100,2123,304,7209,2102,6371,27423,28390,40.54,46.72,3.53%,15.24%,SPRING
3/29/2018 11:00,324,0,3455,1314,290,146,1827,6143,6065,53,101,3001,306,7393,3169,6783,27725,28858,38.86,45.9,4.09%,18.12%,SPRING
3/29/2018 12:00,316,0,3381,1241,286,247,1714,5179,6064,54,93,3457,312,7723,3914,7264,27486,28631,34.73,42.07,4.17%,21.13%,SPRING
3/29/2018 13:00,311,0,3396,1286,286,656,1705,5171,6063,53,93,3981,317,8129,4403,7848,27459,28399,32.48,40.63,3.42%,25.09%,SPRING
3/29/2018 14:00,314,0,3328,1262,274,816,1685,3860,6064,53,93,4409,310,8819,4518,8484,26980,27819,26.74,35.81,3.11%,33.92%,SPRING
3/29/2018 15:00,280,0,3344,1268,242,1479,1628,3426,6064,54,95,4525,310,9264,4429,9100,25546,26713,23.32,31.25,4.57%,34.01%,SPRING
3/29/2018 16:00,253,0,3293,1216,233,2383,1615,3431,6065,52,97,4417,308,9540,4162,9669,24549,25978,15.33,25.03,5.82%,63.27%,SPRING
3/29/2018 17:00,253,0,3322,1203,230,2683,1602,3291,6065,46,97,4000,299,10070,3710,9942,24000,25627,12,21.97,6.78%,83.08%,SPRING
3/29/2018 18:00,251,0,3565,1192,233,2869,1602,3018,6065,37,95,3346,299,10523,2910,10109,23722,25423,12.4,23.87,7.17%,92.50%,SPRING
3/29/2018 19:00,254,0,3686,1199,234,2733,1606,4595,6065,20,93,2158,295,10664,1722,10156,24721,25890,12.4,24.56,4.73%,98.06%,SPRING
3/29/2018 20:00,252,0,3821,1254,234,1201,1619,6078,6065,14,96,847,302,10193,737,10513,26966,27463,25.52,36.45,1.84%,42.83%,SPRING
3/29/2018 21:00,250,0,4009,1353,232,847,1647,7172,6067,14,96,456,307,10112,424,11087,28698,29258,30,38.66,1.95%,28.87%,SPRING
3/29/2018 22:00,245,0,3954,1337,233,850,1634,5862,6069,14,97,351,309,10761,408,11739,27615,27871,26.74,36.34,0.93%,35.90%,SPRING
3/29/2018 23:00,243,0,3979,1207,232,1511,1622,4440,6072,14,99,243,292,11330,384,12107,26045,26697,23.02,33.03,2.50%,43.48%,SPRING
3/30/2018 0:00,242,0,3526,1201,205,1635,1604,4061,6072,14,94,140,294,11126,259,11611,24689,25167,7.5,17.59,1.94%,134.53%,SPRING
